timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,external_e,external_n,true_e,true_n,true_heading,is_step
21.0500,0.27873774,-0.13354122,9.78294237,0.00352923,0.00438834,0.01893653,1.03270569,-0.02854030,0.37453136,,,3.19029297,7.19009118,0.00000000,0
21.0600,0.06243833,0.00434892,9.81165935,0.00180693,0.00282289,0.01290682,1.04069836,-0.02509095,0.37465940,,,3.19029297,7.19834843,0.00000000,0
21.0700,0.04182146,-0.16124432,9.84185564,0.00194961,0.00499954,0.01837763,1.04813255,-0.05060152,0.35821375,,,3.19029297,7.20660568,0.00000000,0
21.0800,0.10726548,0.09729097,9.85224166,-0.00167490,0.00033679,0.02142636,1.04180865,-0.02346566,0.39085126,,,3.19029297,7.21486292,0.00000000,0
21.0900,0.01495067,0.00389788,9.95371032,0.00212751,0.00771403,0.01094992,1.05862517,-0.02633798,0.34649803,,,3.19029297,7.22312017,0.00000000,0
21.1000,0.07438151,-0.09098834,9.89399533,0.00025898,0.00787678,0.01145443,1.05422021,-0.02568285,0.37617586,,,3.19029297,7.23137742,0.00000000,0
21.1100,0.11265141,-0.08679640,9.75929762,0.00142372,0.00195577,0.01749702,1.04628905,-0.01346694,0.34440225,,,3.19029297,7.23963467,0.00000000,0
21.1200,0.07617157,0.00060160,9.94259232,-0.00431124,0.00053148,0.02733006,1.03881142,-0.02774634,0.34408102,,,3.19029297,7.24789192,0.00000000,0
21.1300,0.04273614,-0.07787991,9.83092336,-0.00341288,0.00048194,0.01692993,1.04732366,-0.03423416,0.35094106,,,3.19029297,7.25614917,0.00000000,0
21.1400,-0.04615653,-0.09947401,9.82109120,-0.00233478,-0.00702478,0.01480760,1.03092352,-0.02995745,0.33178460,,,3.19029297,7.26440642,0.00000000,0
21.1500,-0.00269868,0.06762044,9.76818907,0.00696660,0.00352279,0.02012259,1.05487120,-0.02247625,0.36494611,,,3.19029297,7.27266367,0.00000000,0
21.1600,0.03203327,-0.06417059,9.98429914,-0.00007562,0.00418679,0.01446373,1.06019452,-0.02449730,0.35183833,,,3.19029297,7.28092092,0.00000000,0
21.1700,0.05677258,-0.04244616,9.93079171,-0.00179852,0.00206151,0.00847809,1.06133416,-0.03444445,0.35868175,,,3.19029297,7.28917817,0.00000000,0
21.1800,0.04129337,-0.04519672,9.98817401,0.00023499,0.00119973,0.01111718,1.00879480,-0.03692257,0.35584409,,,3.19029297,7.29743542,0.00000000,0
21.1900,0.09261353,0.13661284,9.95815644,-0.00275593,0.00167663,0.02028319,1.05097341,-0.02098626,0.37060282,,,3.19029297,7.30569267,0.00000000,0
21.2000,0.09781255,0.01684100,9.77991435,-0.00214655,-0.01066214,0.00821845,1.03267418,-0.03737604,0.35918511,,,3.19029297,7.31394992,0.00000000,0
21.2100,0.09264638,0.02040033,9.92003400,0.00456374,0.00206200,0.00924894,1.02903814,-0.03503512,0.35678468,,,3.19029297,7.32220717,0.00000000,0
21.2200,0.03565243,-0.03095458,9.78638342,0.00976477,0.00215275,0.01817690,1.01093556,-0.05298058,0.36193210,,,3.19029297,7.33046442,0.00000000,0
21.2300,0.09200920,0.13683615,9.84366063,-0.00078793,-0.00021364,0.01550572,1.02995070,-0.01801954,0.34836989,,,3.19029297,7.33872167,0.00000000,0
21.2400,0.07258346,0.15506272,9.80042212,-0.00354316,0.00168906,0.01972847,1.02508628,-0.02013308,0.35169274,,,3.19029297,7.34697892,0.00000000,0
21.2500,0.00944304,-0.03238510,9.96094048,-0.00318668,0.00036499,0.01069699,1.04607099,-0.03958050,0.34345334,,,3.19029297,7.35523617,0.00000000,0
21.2600,0.05741440,0.03192390,9.73636071,0.00041026,-0.00869562,0.01198934,1.03554159,-0.04136231,0.35263435,,,3.19029297,7.36349342,0.00000000,0
21.2700,0.02232856,0.16011610,9.84597622,0.00682216,0.00163773,0.01353155,1.02524309,-0.02445719,0.36701147,,,3.19029297,7.37175067,0.00000000,0
21.2800,0.00296340,0.14379803,9.77422913,0.00061773,0.00854848,0.00999154,1.04732826,-0.04868358,0.37374449,,,3.19029297,7.38000792,0.00000000,0
21.2900,0.04089868,0.15199648,9.81516486,0.00413685,-0.00170546,0.01398469,1.01415292,-0.02656892,0.35679716,,,3.19029297,7.38826517,0.00000000,0
21.3000,-0.02908482,0.13495520,9.87763824,-0.00411034,-0.00067307,0.01423250,1.05168866,-0.03981718,0.34773007,,,3.19029297,7.39652242,0.00000000,0
21.3100,0.01811420,0.14139834,9.91723063,0.00392144,0.00255946,0.01836179,1.05758647,-0.01275123,0.34002531,,,3.19029297,7.40477967,0.00000000,0
21.3200,-0.03662481,0.08021518,9.95759853,-0.00212693,-0.01141862,0.01456752,1.03604675,-0.04151220,0.31636318,,,3.19029297,7.41303692,0.00000000,0
21.3300,0.12603083,0.24723214,9.88900436,0.00122532,0.00263304,0.01332021,1.05720033,-0.03960580,0.35612905,,,3.19029297,7.42129417,0.00000000,0
21.3400,0.12391664,0.20449335,10.00424215,-0.00947449,0.00064614,0.01688451,1.04397886,-0.04906661,0.36876017,,,3.19029297,7.42955141,0.00000000,0
21.3500,0.07586112,0.21260677,10.21937335,-0.00083909,-0.00185147,0.01932430,1.03023815,-0.05158334,0.36022064,,,3.19029297,7.43780866,0.00000000,0
21.3600,-0.04657206,0.19471914,10.16157284,-0.00732575,-0.00223308,0.01905579,1.04269568,-0.03790322,0.35437776,,,3.19029297,7.44606591,0.00000000,0
21.3700,0.02083146,0.23608278,10.35966458,0.00083997,-0.00325663,0.01601855,1.06550783,-0.01936932,0.35535146,,,3.19029297,7.45432316,0.00000000,0
21.3800,-0.04322318,0.11851027,10.46187861,0.00114754,-0.00349286,0.01340060,1.03479631,-0.00225706,0.34869505,,,3.19029297,7.46258041,0.00000000,0
21.3900,-0.07468722,0.20340312,10.61072189,0.00268916,-0.00050082,0.01303136,1.01098020,-0.01148866,0.34775734,,,3.19029297,7.47083766,0.00000000,0
21.4000,0.05029249,0.15365051,10.94914924,-0.00461038,0.00304662,0.00970683,1.00765878,-0.05077551,0.33483200,,,3.19029297,7.47909491,0.00000000,0
21.4100,0.04034583,0.08938427,11.13808767,-0.00368689,-0.00233409,0.01518538,1.00725743,-0.04116650,0.34622178,,,3.19029297,7.48735216,0.00000000,0
21.4200,-0.00225344,0.06557416,11.07531177,-0.00217300,-0.00135124,0.01481730,1.06466136,-0.03113834,0.34642226,,,3.19029297,7.49560941,0.00000000,0
21.4300,0.12315367,0.11732310,11.38199476,-0.00311047,0.00382435,0.02147687,1.03763125,-0.02694139,0.36999937,,,3.19029297,7.50386666,0.00000000,0
21.4400,0.05071620,0.07317300,11.40113923,0.00531483,0.00202647,0.01578216,1.05979405,-0.05917586,0.33304041,,,3.19029297,7.51212391,0.00000000,0
21.4500,-0.02420973,0.10600511,11.53869487,-0.00134287,-0.00193805,0.01788882,1.03986368,-0.00107483,0.34773475,,,3.19029297,7.52038116,0.00000000,0
21.4600,0.16681318,-0.00031862,11.49581167,0.00571568,-0.00131532,0.02012697,1.05643409,-0.03823566,0.34674286,,,3.19029297,7.52878060,0.00000000,1
21.4700,-0.04310185,0.15736404,11.38157432,-0.00249492,0.00077796,0.00746808,1.03627592,-0.00901457,0.34798012,,,3.19029297,7.53738330,0.00000000,0
21.4800,0.09879118,0.15110295,11.35810175,0.00009699,0.00068400,0.01234186,1.04129466,-0.02483897,0.36897120,,,3.19029297,7.54598599,0.00000000,0
21.4900,0.09512113,-0.14127427,11.18536834,-0.00487894,0.00119660,0.01397490,1.04112425,-0.01638055,0.38067203,,,3.19029297,7.55458868,0.00000000,0
21.5000,-0.09343204,0.03134187,11.03512365,-0.00166910,0.00642939,0.01539294,1.05219655,-0.03532547,0.35324166,,,3.19029297,7.56319137,0.00000000,0
21.5100,-0.02301859,0.08411173,10.86879237,-0.00150329,0.00196946,0.01039416,1.04449614,-0.03365940,0.33853020,,,3.19029297,7.57179406,0.00000000,0
21.5200,-0.00354125,-0.03855845,10.53337387,0.00441886,-0.00189341,0.01833533,1.02631033,-0.03802929,0.32586066,,,3.19029297,7.58039675,0.00000000,0
21.5300,0.02320558,0.16321354,10.41714007,-0.00078641,0.00007426,0.01852135,1.08400013,-0.01680076,0.34686299,,,3.19029297,7.58899944,0.00000000,0
21.5400,0.07119016,-0.05325516,10.38334846,-0.00241989,0.00045300,0.01691738,1.02916209,-0.01124708,0.33419997,,,3.19029297,7.59760213,0.00000000,0
21.5500,0.07273039,-0.03291367,10.05193426,-0.00236047,-0.00149541,0.01762829,1.02496803,-0.01408119,0.35418116,,,3.19029297,7.60620483,0.00000000,0
21.5600,-0.00267699,0.07661521,10.07394242,-0.00294325,0.00347088,0.01053944,1.05201859,-0.02801495,0.35535405,,,3.19029297,7.61480752,0.00000000,0
21.5700,0.08771871,-0.05938308,9.87087766,-0.00903096,-0.00254936,0.01944284,1.03069612,-0.02239840,0.35897123,,,3.19029297,7.62341021,0.00000000,0
21.5800,0.07171188,0.00141656,9.91912204,0.00330395,0.00374135,0.01247877,1.04385515,-0.03603790,0.37341715,,,3.19029297,7.63201290,0.00000000,0
21.5900,0.00871433,-0.00294731,9.88125551,-0.00267295,-0.00028118,0.00739620,1.04144028,-0.02056226,0.33784492,,,3.19029297,7.64061559,0.00000000,0
21.6000,0.06539624,-0.04350014,9.71756406,0.00287731,0.00390305,0.01540902,1.01554803,-0.01858550,0.34558316,,,3.19029297,7.64921828,0.00000000,0
21.6100,0.02666555,-0.07578749,9.82259790,0.00434639,0.00373433,0.01660076,1.02775517,-0.02412741,0.37541567,,,3.19029297,7.65782097,0.00000000,0
21.6200,0.06991556,-0.06809654,9.92228000,-0.00167391,-0.00287311,0.01219047,1.03624489,-0.03402740,0.36204586,,,3.19029297,7.66642367,0.00000000,0
21.6300,0.12458078,-0.01880286,9.75188575,0.00355500,0.00405041,0.00831082,1.04865250,-0.02860637,0.32824056,,,3.19029297,7.67502636,0.00000000,0
21.6400,-0.01968403,0.04159241,9.85090600,-0.00149737,0.00109034,0.01032956,1.05194191,-0.04124395,0.38674448,,,3.19029297,7.68362905,0.00000000,0
21.6500,-0.02560572,-0.03804824,9.90959782,0.00145334,0.00093261,0.01430940,1.03002474,-0.02627500,0.35459566,,,3.19029297,7.69223174,0.00000000,0
21.6600,0.05872813,0.01991847,9.80380283,0.00179585,0.00216915,0.00479716,1.04342619,0.00804291,0.35162412,,,3.19029297,7.70083443,0.00000000,0
21.6700,0.01656252,-0.05121519,9.86692749,0.00697439,-0.00357453,0.01900798,1.05582013,-0.02944050,0.35018502,,,3.19029297,7.70943712,0.00000000,0
21.6800,-0.12739450,-0.05007189,9.76241313,-0.00075288,0.00068560,0.01890282,1.05193225,-0.02443609,0.35274641,,,3.19029297,7.71803981,0.00000000,0
21.6900,0.14827228,0.09162877,10.00136293,-0.00217223,0.00281443,0.01419689,1.02587442,-0.02314302,0.40667388,,,3.19029297,7.72664250,0.00000000,0
21.7000,0.10243516,-0.06983045,9.94432521,-0.00129431,0.00355357,0.01913382,1.03849214,-0.01998226,0.34676681,,,3.19029297,7.73524520,0.00000000,0
21.7100,0.02257390,0.01695590,9.79712003,0.00070561,0.00096846,0.01425762,1.09267651,-0.05092130,0.34674990,,,3.19029297,7.74384789,0.00000000,0
21.7200,-0.00796019,0.00541940,10.00868631,-0.00060635,0.00158919,0.01038605,1.01226899,-0.01906704,0.35787240,,,3.19029297,7.75245058,0.00000000,0
21.7300,0.03655568,0.14695740,10.08649596,-0.00545978,-0.00755968,0.01743476,1.04698523,-0.02963775,0.37902634,,,3.19029297,7.76105327,0.00000000,0
21.7400,-0.06281672,-0.03332762,9.79331173,0.00347477,0.00085210,0.01714853,1.06123553,-0.01182022,0.31509687,,,3.19029297,7.76965596,0.00000000,0
21.7500,0.02761027,-0.07327248,9.86333492,-0.00252351,0.00325879,0.01121515,1.02686394,-0.02781152,0.36889597,,,3.19029297,7.77825865,0.00000000,0
21.7600,0.11493136,0.04343424,9.88923203,-0.00628210,0.00273990,0.00928847,0.99924416,-0.00551082,0.36065707,,,3.19029297,7.78686134,0.00000000,0
21.7700,0.03891053,-0.02119237,9.87875710,0.00155857,0.00415685,0.01099216,1.06463263,-0.04702989,0.34400578,,,3.19029297,7.79546404,0.00000000,0
21.7800,0.08410586,-0.02979928,9.90851671,0.00226312,-0.00062910,0.01957184,1.02481445,-0.03887380,0.34381899,,,3.19029297,7.80406673,0.00000000,0
21.7900,-0.06480347,0.03297901,10.00698468,0.00122168,-0.00053067,0.01369908,1.01422440,-0.00993007,0.36366585,,,3.19029297,7.81266942,0.00000000,0
21.8000,0.05330521,-0.14092612,9.97567057,0.00508412,0.00193022,0.02612042,1.02808836,-0.06052585,0.37294585,,,3.19029297,7.82127211,0.00000000,0
21.8100,0.01277648,-0.26472811,9.85158073,-0.00023784,-0.00011670,0.01228936,1.00603480,-0.04627262,0.33625707,,,3.19029297,7.82987480,0.00000000,0
21.8200,0.08677072,0.00319041,9.96703552,-0.00116871,0.00088793,0.01732387,1.02926088,-0.02271698,0.36830509,,,3.19029297,7.83847749,0.00000000,0
21.8300,0.08801641,-0.01591579,9.71257359,-0.00283729,0.00320872,0.01619467,1.04505579,-0.04726570,0.37494006,,,3.19029297,7.84708018,0.00000000,0
21.8400,-0.04923121,-0.00977418,9.92252412,-0.00524123,-0.00096317,0.01401931,1.05827936,-0.01788572,0.39108801,,,3.19029297,7.85568287,0.00000000,0
21.8500,-0.04234573,-0.07011693,9.90614546,0.00401092,0.00788108,0.01824468,1.02417742,-0.04128419,0.34346603,,,3.19029297,7.86428557,0.00000000,0
21.8600,-0.11218545,-0.17290261,9.85075868,-0.00009085,-0.00329358,0.01149242,1.03089147,-0.02000392,0.35836890,,,3.19029297,7.87288826,0.00000000,0
21.8700,0.05892692,-0.05326043,9.68740776,-0.00009967,0.00101177,0.01468955,1.03413113,-0.01233975,0.35396597,,,3.19029297,7.88149095,0.00000000,0
21.8800,0.04081325,-0.11625493,9.92075112,0.00605897,-0.00279450,0.01022854,1.03174254,-0.03931977,0.33546752,,,3.19029297,7.89009364,0.00000000,0
21.8900,0.03099770,0.01492142,9.91977433,0.00089388,-0.00426483,0.00620080,1.03666122,-0.04297714,0.35340951,,,3.19029297,7.89869633,0.00000000,0
21.9000,-0.00268252,0.06548092,9.96745538,0.00012734,-0.00069203,0.01518675,1.04574135,-0.02297839,0.34821995,,,3.19029297,7.90729902,0.00000000,0
21.9100,0.07042067,0.11223095,9.81941157,-0.00182126,0.01008132,0.01034198,1.06868224,-0.04735026,0.36570117,,,3.19029297,7.91590171,0.00000000,0
21.9200,0.11155651,0.03620050,9.79092499,-0.00356219,-0.00977286,0.00971542,1.04040831,-0.02570265,0.34476328,,,3.19029297,7.92450440,0.00000000,0
21.9300,0.03283557,-0.01815745,9.82535540,0.00103554,0.00036598,0.01723229,1.02823323,-0.02038610,0.32895810,,,3.19029297,7.93310710,0.00000000,0
21.9400,0.04592494,0.11775787,9.84402198,-0.00564038,-0.00731158,0.01426095,1.04199582,-0.05211588,0.32728023,,,3.19029297,7.94170979,0.00000000,0
21.9500,0.04894969,-0.07190722,9.87776971,0.00637214,-0.00213813,0.01645157,1.04103219,-0.03863218,0.38416197,,,3.19029297,7.95031248,0.00000000,0
21.9600,0.13045690,0.11987975,9.90720333,-0.00727933,0.00279756,0.02181435,1.01339743,-0.02784303,0.35650281,,,3.19029297,7.95891517,0.00000000,0
21.9700,-0.00261922,-0.00962998,9.86276643,-0.00336219,-0.00176483,0.01563064,1.04247021,-0.03717286,0.33052758,,,3.19029297,7.96751786,0.00000000,0
21.9800,-0.06689945,-0.01805996,9.94600842,0.00019793,0.00522910,0.01672128,1.05097702,-0.01882493,0.36076931,,,3.19029297,7.97612055,0.00000000,0
21.9900,-0.03357192,0.23400377,9.76037139,0.00167854,0.00445022,0.01015828,1.04406039,-0.01197155,0.36971710,,,3.19029297,7.98472324,0.00000000,0
22.0000,0.07316517,0.01062830,9.89142614,0.00802821,-0.00017488,0.01825590,1.05041331,-0.03952712,0.37022923,,,3.19029297,7.99332594,0.00000000,0
22.0100,-0.04331424,0.11768976,9.87230548,-0.00149095,-0.00255001,0.01831778,1.02683270,-0.02417812,0.33989439,,,3.19029297,8.00192863,0.00000000,0
22.0200,0.00331969,0.16500086,10.01618619,0.00126219,-0.00923184,0.01072598,1.03752864,-0.01812022,0.35029571,,,3.19029297,8.01053132,0.00000000,0
22.0300,-0.00775827,0.20316134,9.92267054,0.00687412,-0.00408774,0.01753494,1.05428934,-0.03718992,0.38010499,,,3.19029297,8.01913401,0.00000000,0
22.0400,0.03670027,0.31382913,9.77400168,0.00501187,0.00404032,0.01619218,1.03761644,0.00922124,0.36580016,,,3.19029297,8.02773670,0.00000000,0
22.0500,-0.01486142,0.00171973,9.96582208,-0.00549852,0.00289760,0.01406332,1.03940733,-0.04691479,0.34866779,,,3.19029297,8.03633939,0.00000000,0
22.0600,0.02092040,0.45018868,10.08175478,0.00942686,-0.00384384,0.01525898,1.06969052,-0.04881977,0.33139677,,,3.19029297,8.04494208,0.00000000,0
22.0700,0.18134717,0.25195137,10.10611744,0.00447824,0.00248644,0.02458975,1.04449283,-0.01105779,0.34930765,,,3.19029297,8.05354477,0.00000000,0
22.0800,0.07704525,0.27996318,10.26756720,0.00055901,0.00245536,0.01233960,1.02702542,-0.03336369,0.35174024,,,3.19029297,8.06214747,0.00000000,0
22.0900,0.05562420,0.18400729,10.27446810,-0.00282233,-0.00221713,0.01358839,1.05692040,-0.00167885,0.35276318,,,3.19029297,8.07075016,0.00000000,0
22.1000,-0.02530971,0.16526381,10.60164169,-0.00028009,0.00006012,0.01532726,1.02755239,-0.04807720,0.32885101,,,3.19029297,8.07935285,0.00000000,0
22.1100,-0.03376612,0.10553776,10.73219639,0.00121746,-0.00502710,0.01420098,1.03886821,-0.05354513,0.36567417,,,3.19029297,8.08795554,0.00000000,0
22.1200,0.02702011,0.17711646,10.94263494,-0.00098325,-0.00095896,0.00763450,1.03641274,-0.04068553,0.37660874,,,3.19029297,8.09655823,0.00000000,0
22.1300,0.05214052,-0.00030606,11.03811893,0.00654009,0.00430934,0.01750990,1.01373791,-0.01644457,0.35652621,,,3.19029297,8.10516092,0.00000000,0
22.1400,0.06444885,-0.02580982,11.30994318,-0.00113310,0.00562725,0.01860295,1.04380918,-0.03028822,0.33775433,,,3.19029297,8.11376361,0.00000000,0
22.1500,-0.01352300,0.02432308,11.47070116,0.00091702,0.00109591,0.02183734,1.04902070,-0.01209828,0.32436931,,,3.19029297,8.12236631,0.00000000,0
22.1600,-0.01484690,0.00849685,11.44708963,-0.00242826,-0.00062904,0.01267135,1.04139747,-0.03193175,0.35038927,,,3.19029297,8.13096900,0.00000000,0
22.1700,0.04331903,0.28244431,11.35573160,-0.00049928,-0.00339707,0.00988720,1.04601073,-0.03315697,0.34872867,,,3.19029297,8.13959567,0.00000000,1
22.1800,0.03710950,0.03340174,11.56205799,0.00004330,-0.00471765,0.01754256,1.05782441,-0.04480265,0.34864803,,,3.19029297,8.14840447,0.00000000,0
22.1900,0.00916466,-0.15489958,11.49776747,-0.00040844,0.00071496,0.01082060,1.03338620,-0.04236474,0.34682268,,,3.19029297,8.15721327,0.00000000,0
22.2000,-0.04812063,0.02588914,11.14319185,-0.00711278,0.00114794,0.01491340,1.06088637,-0.04288728,0.39249767,,,3.19029297,8.16602207,0.00000000,0
22.2100,-0.04862607,-0.01850452,11.14667767,-0.00162923,-0.00149900,0.01331023,1.01582603,-0.06697754,0.34407187,,,3.19029297,8.17483087,0.00000000,0
22.2200,0.10521897,-0.03535213,10.92841000,0.00360870,-0.00437658,0.01568363,1.02043258,-0.01157297,0.36150923,,,3.19029297,8.18363967,0.00000000,0
22.2300,0.00857654,0.01326625,10.70936033,-0.00235482,-0.00056656,0.01314020,1.02337762,-0.03348282,0.34981737,,,3.19029297,8.19244847,0.00000000,0
22.2400,0.08735363,-0.05133766,10.50655979,-0.00718833,0.01099977,0.01771976,1.07927570,-0.02827557,0.35861232,,,3.19029297,8.20125726,0.00000000,0
22.2500,0.05530764,-0.00112103,10.29429543,0.00044031,-0.00324930,0.01124998,1.04762310,-0.02698567,0.35453280,,,3.19029297,8.21006606,0.00000000,0
22.2600,0.17476394,-0.04988007,10.28415163,0.00550682,-0.00745010,0.02444965,1.02651756,-0.02908456,0.35768019,,,3.19029297,8.21887486,0.00000000,0
22.2700,0.05405540,0.07972813,9.94374468,0.00197031,0.00048250,0.01804518,1.01926423,-0.02927106,0.33553331,,,3.19029297,8.22768366,0.00000000,0
22.2800,0.20081821,-0.03768174,9.93836953,-0.00299997,-0.00655890,0.01242675,1.01415617,-0.03161462,0.36234406,,,3.19029297,8.23649246,0.00000000,0
22.2900,0.04801097,0.15593979,10.01757385,-0.00163664,0.00296883,0.01107107,1.05365639,-0.03898325,0.33230801,,,3.19029297,8.24530126,0.00000000,0
22.3000,-0.06017578,-0.06244856,10.04259776,0.00641560,0.00040280,0.01418027,1.02590982,-0.03447063,0.35272931,,,3.19029297,8.25411006,0.00000000,0
22.3100,-0.07392117,-0.04170891,9.88580306,0.00080121,-0.00692536,0.01305281,1.04655017,-0.03333472,0.37041846,,,3.19029297,8.26291886,0.00000000,0
22.3200,0.20988997,-0.05191038,9.99624125,-0.00444182,-0.00151825,0.01162678,1.02977979,-0.02346210,0.36416812,,,3.19029297,8.27172765,0.00000000,0
22.3300,-0.01624823,-0.09359232,9.96100187,-0.00494430,0.00047398,0.02051063,1.04535128,-0.02244538,0.33797635,,,3.19029297,8.28053645,0.00000000,0
22.3400,0.08707604,-0.16785900,9.92577161,0.00051638,0.00001479,0.01881639,1.05281954,-0.03825186,0.35173931,,,3.19029297,8.28934525,0.00000000,0
22.3500,0.08866208,-0.07986164,9.88887666,0.00796889,-0.00802487,0.01060156,1.02415305,-0.02491596,0.34781733,,,3.19029297,8.29815405,0.00000000,0
22.3600,0.05892740,-0.07014962,9.82295785,0.00593533,0.00219587,0.01717056,1.02916368,-0.02012871,0.34297944,,,3.19029297,8.30696285,0.00000000,0
22.3700,-0.01582830,-0.05342703,9.76278052,-0.00359306,-0.00099653,0.01499190,1.04502333,-0.02765961,0.36262776,,,3.19029297,8.31577165,0.00000000,0
22.3800,0.03407839,-0.15086837,9.87381674,0.00197384,-0.00412462,0.01801547,1.04033061,-0.04876309,0.35682183,,,3.19029297,8.32458045,0.00000000,0
22.3900,0.03069723,-0.11456076,9.93532648,-0.00250495,0.00599349,0.01229375,1.04520474,-0.00203603,0.38282771,,,3.19029297,8.33338924,0.00000000,0
22.4000,0.19123995,0.07286152,9.75893310,0.00504172,0.00064502,0.02345614,1.05296759,-0.01547116,0.31584302,,,3.19029297,8.34219804,0.00000000,0
22.4100,0.13852363,-0.01513055,9.86319468,0.00164744,0.00112321,0.01524893,1.03164469,-0.04679163,0.36386084,,,3.19029297,8.35100684,0.00000000,0
22.4200,-0.00995538,-0.03310333,9.97762948,-0.00168563,0.00156051,0.02291846,1.04788670,-0.02197947,0.36365076,,,3.19029297,8.35981564,0.00000000,0
22.4300,0.08054816,-0.06549036,9.81411993,0.00995083,-0.00004462,0.01305011,1.04527606,-0.03186494,0.34592943,,,3.19029297,8.36862444,0.00000000,0
22.4400,0.00425474,0.01394061,10.01549683,0.00395073,-0.00211798,0.02033644,1.05056615,-0.03008944,0.37091702,,,3.19029297,8.37743324,0.00000000,0
22.4500,-0.04668854,-0.03280045,9.83670554,-0.00037290,-0.00288035,0.01451276,1.03312001,-0.03429635,0.34292883,,,3.19029297,8.38624204,0.00000000,0
22.4600,-0.02249794,-0.00103774,9.91102483,0.00036659,0.00435239,0.02160954,1.04980025,-0.04262814,0.31902362,,,3.19029297,8.39505083,0.00000000,0
22.4700,-0.07522845,-0.11479164,9.96206188,-0.00570745,-0.00497353,0.01422036,1.02757229,-0.04068170,0.35469809,,,3.19029297,8.40385963,0.00000000,0
22.4800,0.06243941,0.00885429,9.82748789,-0.00073463,0.00022115,0.01068326,1.03442401,-0.01096308,0.35972495,,,3.19029297,8.41266843,0.00000000,0
22.4900,0.00709056,0.00394149,9.82783124,-0.00497100,0.00091799,0.01064966,1.05458011,-0.00895934,0.37078312,,,3.19029297,8.42147723,0.00000000,0
22.5000,-0.05075355,-0.03229109,9.93903424,-0.00273522,0.01026121,0.01240890,1.05390439,-0.03724366,0.36166194,,,3.19029297,8.43028603,0.00000000,0
22.5100,-0.04445299,0.05169695,9.92289787,-0.00145111,0.00716993,0.01736828,1.03846731,-0.01827987,0.34620434,,,3.19029297,8.43909483,0.00000000,0
22.5200,-0.03115441,-0.03124998,9.86394757,0.00355696,0.00587041,0.01645160,1.05003442,-0.03755243,0.36634543,,,3.19029297,8.44790363,0.00000000,0
22.5300,0.08748663,0.02137201,9.76403348,-0.00049943,-0.00343836,0.01542785,1.05862802,-0.01129792,0.34892989,,,3.19029297,8.45671242,0.00000000,0
22.5400,-0.06955224,0.05065347,9.87623227,-0.00501513,-0.00201402,0.01920028,1.06017539,-0.05590149,0.35767751,,,3.19029297,8.46552122,0.00000000,0
22.5500,0.07032668,-0.00374144,9.98861013,-0.00201881,0.00138814,0.02150668,1.01860786,-0.02960516,0.33718662,,,3.19029297,8.47433002,0.00000000,0
22.5600,-0.05833016,0.05705669,9.80243180,-0.00393974,0.00561453,0.01093824,1.03951310,-0.04060863,0.37442655,,,3.19029297,8.48313882,0.00000000,0
22.5700,0.09490519,0.07819115,9.75777609,-0.00373675,0.00090174,0.01897734,1.07295915,-0.01670415,0.37085471,,,3.19029297,8.49194762,0.00000000,0
22.5800,0.06917918,-0.04833988,9.84427557,-0.00285488,-0.00291489,0.02421300,1.04737673,-0.03101151,0.35193761,,,3.19029297,8.50075642,0.00000000,0
22.5900,0.04065079,-0.10757561,9.79100487,-0.00288043,0.00075453,0.01248830,1.02269615,-0.04160070,0.36740837,,,3.19029297,8.50956522,0.00000000,0
22.6000,0.08932088,0.04515265,9.82234837,-0.00101770,0.00141650,0.01269689,1.03411956,-0.02380085,0.34184266,,,3.19029297,8.51837401,0.00000000,0
22.6100,-0.07788377,0.16472615,9.95424466,0.00461601,-0.00270683,0.01658080,1.07516586,-0.00897668,0.35411827,,,3.19029297,8.52718281,0.00000000,0
22.6200,0.06572318,-0.09605850,9.82120769,0.00815214,0.00602343,0.01588214,1.06883344,-0.02173036,0.37212325,,,3.19029297,8.53599161,0.00000000,0
22.6300,0.05645646,-0.08578158,9.99398030,0.00332114,0.00136163,0.01281482,1.03817149,-0.03625208,0.37707588,,,3.19029297,8.54480041,0.00000000,0
22.6400,0.04808334,0.02680547,9.78595316,0.00270346,0.00121769,0.01468309,1.05177078,-0.01685242,0.37085378,,,3.19029297,8.55360921,0.00000000,0
22.6500,-0.03443133,-0.05997194,9.88910365,-0.00737190,0.00322788,0.02140377,1.04260717,-0.03623960,0.36144227,,,3.19029297,8.56241801,0.00000000,0
22.6600,0.01630994,-0.01296229,9.89217148,-0.00274814,-0.00171523,0.01862878,1.01415725,-0.02796872,0.37269916,,,3.19029297,8.57122681,0.00000000,0
22.6700,0.05505461,0.13545994,9.85176997,-0.00529038,-0.00229523,0.01173893,1.03726591,-0.00111859,0.35046876,,,3.19029297,8.58003560,0.00000000,0
22.6800,-0.04263753,0.02693478,9.98276735,-0.00606907,-0.00150377,0.00813842,1.02503915,-0.02047637,0.35309716,,,3.19029297,8.58884440,0.00000000,0
22.6900,-0.00637514,0.04206794,9.83924801,-0.00230182,0.00156557,0.01054602,1.05001712,-0.03903230,0.36401493,,,3.19029297,8.59765320,0.00000000,0
22.7000,0.06920175,0.06958066,9.80375791,0.00017653,-0.00447279,0.01569082,1.04242159,-0.02548856,0.37004206,,,3.19029297,8.60646200,0.00000000,0
